target_id,target_type,field,current_status,classification,research_refs,source_refs,evidence_sufficiency,judgment_level,reason,recommended_next_action,wcd04_classification,rebase_status,rebase_reason
V1-ENT-0145,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0260;V1-FCT-0261;V1-FCT-0262;V1-FCT-0263;V1-REL-0077;V1-REL-0078;V1-REL-0101,SRC-0087;SRC-0088;SRC-0128,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0145,author,why_know,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0260;V1-FCT-0261;V1-FCT-0262;V1-FCT-0263;V1-REL-0077;V1-REL-0078;V1-REL-0101,SRC-0087;SRC-0088;SRC-0128,yes,high,by field default:入门路径推荐,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0148,author,core_themes,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0274;V1-FCT-0275;V1-FCT-0276;V1-FCT-0278;V1-FCT-0279;V1-FCT-0280;V1-FCT-0281;V1-FCT-0282;V1-FCT-0283;V1-FCT-02...,SRC-0096;SRC-0097,yes,high,by field default:主题归纳,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0148,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0274;V1-FCT-0275;V1-FCT-0276;V1-FCT-0278;V1-FCT-0279;V1-FCT-0280;V1-FCT-0281;V1-FCT-0282;V1-FCT-0283;V1-FCT-02...,SRC-0096;SRC-0097,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0148,author,literary_connections,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0274;V1-FCT-0275;V1-FCT-0276;V1-FCT-0278;V1-FCT-0279;V1-FCT-0280;V1-FCT-0281;V1-FCT-0282;V1-FCT-0283;V1-FCT-02...,SRC-0096;SRC-0097,yes,high,by field default:跨作品连接;内容为ID列表,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0148,author,literary_profile,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0274;V1-FCT-0275;V1-FCT-0276;V1-FCT-0278;V1-FCT-0279;V1-FCT-0280;V1-FCT-0281;V1-FCT-0282;V1-FCT-0283;V1-FCT-02...,SRC-0096;SRC-0097,yes,high,by field default:文学概括,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0148,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0274;V1-FCT-0275;V1-FCT-0276;V1-FCT-0278;V1-FCT-0279;V1-FCT-0280;V1-FCT-0281;V1-FCT-0282;V1-FCT-0283;V1-FCT-02...,SRC-0096;SRC-0097,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0148,author,reading_route,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0274;V1-FCT-0275;V1-FCT-0276;V1-FCT-0278;V1-FCT-0279;V1-FCT-0280;V1-FCT-0281;V1-FCT-0282;V1-FCT-0283;V1-FCT-02...,SRC-0096;SRC-0097,yes,high,by field default:阅读路线排序,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0148,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0274;V1-FCT-0275;V1-FCT-0276;V1-FCT-0278;V1-FCT-0279;V1-FCT-0280;V1-FCT-0281;V1-FCT-0282;V1-FCT-0283;V1-FCT-02...,SRC-0096;SRC-0097,yes,low,by field default:展示标签,USER_REVIEW_BATCH,PUBLIC_BASIC,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0148,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0274;V1-FCT-0275;V1-FCT-0276;V1-FCT-0278;V1-FCT-0279;V1-FCT-0280;V1-FCT-0281;V1-FCT-0282;V1-FCT-0283;V1-FCT-02...,SRC-0096;SRC-0097,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0148,author,why_know,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0274;V1-FCT-0275;V1-FCT-0276;V1-FCT-0278;V1-FCT-0279;V1-FCT-0280;V1-FCT-0281;V1-FCT-0282;V1-FCT-0283;V1-FCT-02...,SRC-0096;SRC-0097,yes,high,by field default:入门路径推荐,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0170,author,core_themes,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0355;V1-FCT-0356;V1-FCT-0357;V1-FCT-0359;V1-REL-0112,SRC-0130,yes,high,by field default:主题归纳,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0170,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0355;V1-FCT-0356;V1-FCT-0357;V1-FCT-0359;V1-REL-0112,SRC-0130,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0170,author,literary_connections,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0355;V1-FCT-0356;V1-FCT-0357;V1-FCT-0359;V1-REL-0112,SRC-0130,yes,high,by field default:跨作品连接;内容为ID列表,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0170,author,literary_profile,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0355;V1-FCT-0356;V1-FCT-0357;V1-FCT-0359;V1-REL-0112,SRC-0130,yes,high,"模板句标记:书目列出,列出《",REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0170,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0355;V1-FCT-0356;V1-FCT-0357;V1-FCT-0359;V1-REL-0112,SRC-0130,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0170,author,reading_route,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0355;V1-FCT-0356;V1-FCT-0357;V1-FCT-0359;V1-REL-0112,SRC-0130,yes,high,by field default:阅读路线排序,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0170,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0355;V1-FCT-0356;V1-FCT-0357;V1-FCT-0359;V1-REL-0112,SRC-0130,yes,low,by field default:展示标签,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0170,author,start_here,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0355;V1-FCT-0356;V1-FCT-0357;V1-FCT-0359;V1-REL-0112,SRC-0130,yes,high,模板/书目转写:书目转写句式,REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0170,author,why_know,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0355;V1-FCT-0356;V1-FCT-0357;V1-FCT-0359;V1-REL-0112,SRC-0130,yes,high,"模板句标记:本批,可回溯",REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0171,author,core_themes,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0369;V1-FCT-0370;V1-FCT-0371;V1-REL-0113,SRC-0134,yes,high,模板句标记:不把,REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0171,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0369;V1-FCT-0370;V1-FCT-0371;V1-REL-0113,SRC-0134,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0171,author,literary_connections,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0369;V1-FCT-0370;V1-FCT-0371;V1-REL-0113,SRC-0134,yes,high,by field default:跨作品连接;内容为ID列表,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0171,author,literary_profile,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0369;V1-FCT-0370;V1-FCT-0371;V1-REL-0113,SRC-0134,yes,high,by field default:文学概括,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0171,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0369;V1-FCT-0370;V1-FCT-0371;V1-REL-0113,SRC-0134,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0171,author,reading_route,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0369;V1-FCT-0370;V1-FCT-0371;V1-REL-0113,SRC-0134,yes,high,by field default:阅读路线排序,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0171,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0369;V1-FCT-0370;V1-FCT-0371;V1-REL-0113,SRC-0134,yes,low,by field default:展示标签,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0171,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0369;V1-FCT-0370;V1-FCT-0371;V1-REL-0113,SRC-0134,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0171,author,why_know,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0369;V1-FCT-0370;V1-FCT-0371;V1-REL-0113,SRC-0134,yes,high,模板句标记:本批,REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0172,author,core_themes,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0382;V1-FCT-0383;V1-FCT-0384;V1-FCT-0385;V1-FCT-0386;V1-REL-0114,SRC-0138;SRC-0139,yes,high,"模板句标记:本批,可回溯",REWRITE_PIPELINE,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0172,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0382;V1-FCT-0383;V1-FCT-0384;V1-FCT-0385;V1-FCT-0386;V1-REL-0114,SRC-0138;SRC-0139,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0172,author,literary_connections,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0382;V1-FCT-0383;V1-FCT-0384;V1-FCT-0385;V1-FCT-0386;V1-REL-0114,SRC-0138;SRC-0139,yes,high,by field default:跨作品连接;内容为ID列表,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0172,author,literary_profile,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0382;V1-FCT-0383;V1-FCT-0384;V1-FCT-0385;V1-FCT-0386;V1-REL-0114,SRC-0138;SRC-0139,yes,high,"模板句标记:书目列出,列出《",REWRITE_PIPELINE,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0172,author,reader_fit,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0382;V1-FCT-0383;V1-FCT-0384;V1-FCT-0385;V1-FCT-0386;V1-REL-0114,SRC-0138;SRC-0139,yes,high,模板/书目转写:书目入口,REWRITE_PIPELINE,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0172,author,reading_route,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0382;V1-FCT-0383;V1-FCT-0384;V1-FCT-0385;V1-FCT-0386;V1-REL-0114,SRC-0138;SRC-0139,yes,high,by field default:阅读路线排序,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0172,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0382;V1-FCT-0383;V1-FCT-0384;V1-FCT-0385;V1-FCT-0386;V1-REL-0114,SRC-0138;SRC-0139,yes,low,by field default:展示标签,USER_REVIEW_BATCH,PUBLIC_BASIC,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0172,author,start_here,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0382;V1-FCT-0383;V1-FCT-0384;V1-FCT-0385;V1-FCT-0386;V1-REL-0114,SRC-0138;SRC-0139,yes,high,模板/书目转写:书目转写句式,REWRITE_PIPELINE,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0172,author,why_know,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0382;V1-FCT-0383;V1-FCT-0384;V1-FCT-0385;V1-FCT-0386;V1-REL-0114,SRC-0138;SRC-0139,yes,high,"模板句标记:本批,可回溯",REWRITE_PIPELINE,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0184,author,core_themes,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0396;V1-FCT-0397;V1-FCT-0398;V1-FCT-0399;V1-FCT-0400;V1-REL-0115;V1-REL-0116;V1-REL-0117;V1-REL-0124,SRC-0141;SRC-0142;SRC-0143,yes,high,by field default:主题归纳,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0184,author,guiding_question,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0396;V1-FCT-0397;V1-FCT-0398;V1-FCT-0399;V1-FCT-0400;V1-REL-0115;V1-REL-0116;V1-REL-0117;V1-REL-0124,SRC-0141;SRC-0142;SRC-0143,yes,high,by field default:引导问题阐释框架,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0184,author,literary_connections,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0396;V1-FCT-0397;V1-FCT-0398;V1-FCT-0399;V1-FCT-0400;V1-REL-0115;V1-REL-0116;V1-REL-0117;V1-REL-0124,SRC-0141;SRC-0142;SRC-0143,yes,high,by field default:跨作品连接;内容为ID列表,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0184,author,literary_profile,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0396;V1-FCT-0397;V1-FCT-0398;V1-FCT-0399;V1-FCT-0400;V1-REL-0115;V1-REL-0116;V1-REL-0117;V1-REL-0124,SRC-0141;SRC-0142;SRC-0143,yes,high,"模板句标记:书目列出,列出《",REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0184,author,reader_fit,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0396;V1-FCT-0397;V1-FCT-0398;V1-FCT-0399;V1-FCT-0400;V1-REL-0115;V1-REL-0116;V1-REL-0117;V1-REL-0124,SRC-0141;SRC-0142;SRC-0143,yes,high,模板句标记:可回溯,REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0184,author,reading_route,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0396;V1-FCT-0397;V1-FCT-0398;V1-FCT-0399;V1-FCT-0400;V1-REL-0115;V1-REL-0116;V1-REL-0117;V1-REL-0124,SRC-0141;SRC-0142;SRC-0143,yes,high,by field default:阅读路线排序,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0184,author,signature_keywords,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0396;V1-FCT-0397;V1-FCT-0398;V1-FCT-0399;V1-FCT-0400;V1-REL-0115;V1-REL-0116;V1-REL-0117;V1-REL-0124,SRC-0141;SRC-0142;SRC-0143,yes,low,模板/书目转写:书目时间线,REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0184,author,start_here,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0396;V1-FCT-0397;V1-FCT-0398;V1-FCT-0399;V1-FCT-0400;V1-REL-0115;V1-REL-0116;V1-REL-0117;V1-REL-0124,SRC-0141;SRC-0142;SRC-0143,yes,high,模板句标记:书目列出,REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0184,author,why_know,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0396;V1-FCT-0397;V1-FCT-0398;V1-FCT-0399;V1-FCT-0400;V1-REL-0115;V1-REL-0116;V1-REL-0117;V1-REL-0124,SRC-0141;SRC-0142;SRC-0143,yes,high,模板句标记:本批,REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0185,author,core_themes,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0410;V1-FCT-0411;V1-FCT-0412;V1-FCT-0413;V1-REL-0118;V1-REL-0119;V1-REL-0120;V1-REL-0125,SRC-0144;SRC-0145;SRC-0146;SRC-0147,yes,high,by field default:主题归纳,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0185,author,literary_connections,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0410;V1-FCT-0411;V1-FCT-0412;V1-FCT-0413;V1-REL-0118;V1-REL-0119;V1-REL-0120;V1-REL-0125,SRC-0144;SRC-0145;SRC-0146;SRC-0147,yes,high,by field default:跨作品连接;内容为ID列表,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0185,author,literary_profile,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0410;V1-FCT-0411;V1-FCT-0412;V1-FCT-0413;V1-REL-0118;V1-REL-0119;V1-REL-0120;V1-REL-0125,SRC-0144;SRC-0145;SRC-0146;SRC-0147,yes,high,by field default:文学概括,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0185,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0410;V1-FCT-0411;V1-FCT-0412;V1-FCT-0413;V1-REL-0118;V1-REL-0119;V1-REL-0120;V1-REL-0125,SRC-0144;SRC-0145;SRC-0146;SRC-0147,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0185,author,reading_route,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0410;V1-FCT-0411;V1-FCT-0412;V1-FCT-0413;V1-REL-0118;V1-REL-0119;V1-REL-0120;V1-REL-0125,SRC-0144;SRC-0145;SRC-0146;SRC-0147,yes,high,by field default:阅读路线排序,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0185,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0410;V1-FCT-0411;V1-FCT-0412;V1-FCT-0413;V1-REL-0118;V1-REL-0119;V1-REL-0120;V1-REL-0125,SRC-0144;SRC-0145;SRC-0146;SRC-0147,yes,low,by field default:展示标签,USER_REVIEW_BATCH,PUBLIC_BASIC,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0185,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0410;V1-FCT-0411;V1-FCT-0412;V1-FCT-0413;V1-REL-0118;V1-REL-0119;V1-REL-0120;V1-REL-0125,SRC-0144;SRC-0145;SRC-0146;SRC-0147,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0185,author,why_know,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0410;V1-FCT-0411;V1-FCT-0412;V1-FCT-0413;V1-REL-0118;V1-REL-0119;V1-REL-0120;V1-REL-0125,SRC-0144;SRC-0145;SRC-0146;SRC-0147,yes,high,模板句标记:本批,REWRITE_PIPELINE,PUBLIC_BASIC,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0186,author,core_themes,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0423;V1-FCT-0424;V1-FCT-0425;V1-FCT-0426;V1-FCT-0427;V1-REL-0121;V1-REL-0122;V1-REL-0123;V1-REL-0126,SRC-0148;SRC-0149;SRC-0150,yes,high,by field default:主题归纳,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0186,author,guiding_question,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0423;V1-FCT-0424;V1-FCT-0425;V1-FCT-0426;V1-FCT-0427;V1-REL-0121;V1-REL-0122;V1-REL-0123;V1-REL-0126,SRC-0148;SRC-0149;SRC-0150,yes,high,模板/书目转写:分开阅读,REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0186,author,literary_connections,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0423;V1-FCT-0424;V1-FCT-0425;V1-FCT-0426;V1-FCT-0427;V1-REL-0121;V1-REL-0122;V1-REL-0123;V1-REL-0126,SRC-0148;SRC-0149;SRC-0150,yes,high,by field default:跨作品连接;内容为ID列表,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0186,author,literary_profile,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0423;V1-FCT-0424;V1-FCT-0425;V1-FCT-0426;V1-FCT-0427;V1-REL-0121;V1-REL-0122;V1-REL-0123;V1-REL-0126,SRC-0148;SRC-0149;SRC-0150,yes,high,模板句标记:列出《,REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0186,author,reader_fit,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0423;V1-FCT-0424;V1-FCT-0425;V1-FCT-0426;V1-FCT-0427;V1-REL-0121;V1-REL-0122;V1-REL-0123;V1-REL-0126,SRC-0148;SRC-0149;SRC-0150,yes,high,by field default:读者适配判断,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0186,author,reading_route,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0423;V1-FCT-0424;V1-FCT-0425;V1-FCT-0426;V1-FCT-0427;V1-REL-0121;V1-REL-0122;V1-REL-0123;V1-REL-0126,SRC-0148;SRC-0149;SRC-0150,yes,high,by field default:阅读路线排序,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0186,author,signature_keywords,user_review,LOW_JUDGMENT_EVIDENCE_SUFFICIENT,V1-FCT-0423;V1-FCT-0424;V1-FCT-0425;V1-FCT-0426;V1-FCT-0427;V1-REL-0121;V1-REL-0122;V1-REL-0123;V1-REL-0126,SRC-0148;SRC-0149;SRC-0150,yes,low,by field default:展示标签,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,CONFLICT_WITH_CURRENT_CURATION,field is high judgment under current validator
V1-ENT-0186,author,start_here,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0423;V1-FCT-0424;V1-FCT-0425;V1-FCT-0426;V1-FCT-0427;V1-REL-0121;V1-REL-0122;V1-REL-0123;V1-REL-0126,SRC-0148;SRC-0149;SRC-0150,yes,high,by field default:最佳入门排序,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0186,author,why_know,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0423;V1-FCT-0424;V1-FCT-0425;V1-FCT-0426;V1-FCT-0427;V1-REL-0121;V1-REL-0122;V1-REL-0123;V1-REL-0126,SRC-0148;SRC-0149;SRC-0150,yes,high,模板句标记:本批,REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0198,author,core_themes,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0437;V1-FCT-0438;V1-FCT-0439;V1-FCT-0440;V1-FCT-0441;V1-REL-0128;V1-REL-0129;V1-REL-0130;V1-REL-0137,SRC-0153;SRC-0154,yes,high,"模板句标记:本批,可回溯",REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0198,author,literary_connections,user_review,HIGH_JUDGMENT_USER_REQUIRED,V1-FCT-0437;V1-FCT-0438;V1-FCT-0439;V1-FCT-0440;V1-FCT-0441;V1-REL-0128;V1-REL-0129;V1-REL-0130;V1-REL-0137,SRC-0153;SRC-0154,yes,high,by field default:跨作品连接;内容为ID列表,USER_REVIEW_BATCH,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
V1-ENT-0198,author,literary_profile,user_review,TEMPLATE_REWRITE_REQUIRED,V1-FCT-0437;V1-FCT-0438;V1-FCT-0439;V1-FCT-0440;V1-FCT-0441;V1-REL-0128;V1-REL-0129;V1-REL-0130;V1-REL-0137,SRC-0153;SRC-0154,yes,high,模板句标记:列出《,REWRITE_PIPELINE,PUBLIC_BIBLIOGRAPHIC_COPY,STILL_VALID,candidate remains useful after current-main rebase
