fact_id,origin_material_id,card_id,subject_id,fact_field,value_text,material_class,origin_id,confidence,admission_status,usage_note
V1-FCT-0144,A04-MAT-0144,V1-CARD-0026,V1-ENT-0078,genre_or_form,长篇小说,fact,B02-FCT-0039,high,batch_retained_candidate,Passagens：“su obra más importante”
V1-FCT-0145,A04-MAT-0145,V1-CARD-0026,V1-ENT-0078,one_sentence_summary,打破传统小说观念的实验小说：碎片化叙述与多种话语交替，召唤读者积极参与文本生产,fact,B02-FCT-0040,high,batch_retained_candidate,
V1-FCT-0146,A04-MAT-0146,V1-CARD-0026,V1-ENT-0078,research_note,Passagens 论文将 Rayuela 与《Último round》的“影格叙述”并置讨论,research_note,B02-FCT-0041,medium,batch_retained_candidate,
V1-FCT-0147,A04-MAT-0147,V1-CARD-0027,V1-ENT-0082,entity_layer,collection,fact,B02-FCT-0042,high,batch_retained_candidate,短篇集
V1-FCT-0148,A04-MAT-0148,V1-CARD-0027,V1-ENT-0082,genre_or_form,幻想短篇集,fact,B02-FCT-0044,high,batch_retained_candidate,Orbis：“cuentos fantásticos de la primera etapa”
V1-FCT-0149,A04-MAT-0149,V1-CARD-0027,V1-ENT-0082,one_sentence_summary,科塔萨尔早期幻想短篇集；人物与梦境概念保持虚假关系，读者在幻想与真实之间被引导,fact,B02-FCT-0045,high,batch_retained_candidate,
V1-FCT-0150,A04-MAT-0150,V1-CARD-0028,V1-ENT-0083,entity_layer,collection,fact,B02-FCT-0046,high,batch_retained_candidate,短篇集
V1-FCT-0151,A04-MAT-0151,V1-CARD-0028,V1-ENT-0083,genre_or_form,幻想短篇集,fact,B02-FCT-0048,high,batch_retained_candidate,
V1-FCT-0152,A04-MAT-0152,V1-CARD-0028,V1-ENT-0083,one_sentence_summary,UB 论文以《游戏的终结》为对象展开“面具游戏与自我折叠”的阅读路径研究（题名所载主题判断；正文摘要本站不可得）,fact,B02-FCT-0049,medium,batch_retained_candidate,R1：删除来源不能证明的具体篇目清单，仅保留题名支持的最低表述
V1-FCT-0153,A04-MAT-0153,V1-CARD-0030,V1-ENT-0079,entity_layer,work,fact,B02-FCT-0050,high,batch_retained_candidate,
V1-FCT-0154,A04-MAT-0154,V1-CARD-0030,V1-ENT-0079,genre_or_form,长篇小说,fact,B02-FCT-0052,high,batch_retained_candidate,
V1-FCT-0155,A04-MAT-0155,V1-CARD-0030,V1-ENT-0079,one_sentence_summary,以跨文化视角呈现拉丁美洲：Mackandal 体现神奇现实，Henri Christophe 等人物代表“新世界”,fact,B02-FCT-0053,high,batch_retained_candidate,
V1-FCT-0156,A04-MAT-0156,V1-CARD-0030,V1-ENT-0079,key_character,马康达尔;亨利·克里斯托夫,fact,B02-FCT-0054,high,batch_retained_candidate,
V1-FCT-0157,A04-MAT-0157,V1-CARD-0031,V1-ENT-0080,entity_layer,work,fact,B02-FCT-0055,high,batch_retained_candidate,
V1-FCT-0158,A04-MAT-0158,V1-CARD-0031,V1-ENT-0080,genre_or_form,长篇小说,fact,B02-FCT-0057,high,batch_retained_candidate,
V1-FCT-0159,A04-MAT-0159,V1-CARD-0031,V1-ENT-0080,one_sentence_summary,Maturo 以海德格尔 Kehre 概念解读：小说呈现“美洲作为去蔽与西方传统新起点”,fact,B02-FCT-0058,medium,batch_retained_candidate,
V1-FCT-0160,A04-MAT-0160,V1-CARD-0031,V1-ENT-0080,research_note,论文从阿尔瓦尔·努涅斯《遇难记》到卡彭铁尔《消逝的足迹》的谱系解读,research_note,B02-FCT-0059,medium,batch_retained_candidate,
V1-FCT-0161,A04-MAT-0161,V1-CARD-0032,V1-ENT-0081,entity_layer,work,fact,B02-FCT-0060,high,batch_retained_candidate,
V1-FCT-0162,A04-MAT-0162,V1-CARD-0032,V1-ENT-0081,first_publication_year,1962,fact,B02-FCT-0061,high,batch_retained_candidate,Letras 标题标注 (1962)
V1-FCT-0163,A04-MAT-0163,V1-CARD-0032,V1-ENT-0081,genre_or_form,长篇小说,fact,B02-FCT-0062,high,batch_retained_candidate,
V1-FCT-0164,A04-MAT-0164,V1-CARD-0032,V1-ENT-0081,one_sentence_summary,以艺术物件与视觉体制的 ecfrasis 组织叙事，批判启蒙现代性及其对拉丁美洲的影响,fact,B02-FCT-0063,high,batch_retained_candidate,
V1-FCT-0165,A04-MAT-0165,V1-CARD-0025,V1-ENT-0073,one_sentence_summary,科塔萨尔早期幻想短篇（La otra orilla、Bestiario、Final del juego）中人物与梦境概念保持虚假关系,fact,B02-FCT-0083,high,batch_retained_candidate,R1：自原 FCT-0014 拆出，梦境/早期幻想部分由 SRC-0006 单独支持
V1-FCT-0166,A04-MAT-0166,V1-CARD-0033,V1-ENT-0114,birth_year,1936,fact,B03-FCT-0001,high,batch_retained_candidate,Nobel：Born 28 March 1936
V1-FCT-0167,A04-MAT-0167,V1-CARD-0033,V1-ENT-0114,death_year,2025,fact,B03-FCT-0002,high,batch_retained_candidate,"Nobel：Died 13 April 2025, Lima, Peru（权威直接核验）"
V1-FCT-0168,A04-MAT-0168,V1-CARD-0033,V1-ENT-0114,country_or_region,秘鲁,fact,B03-FCT-0003,high,batch_retained_candidate,Nobel：Peruvian author
V1-FCT-0169,A04-MAT-0169,V1-CARD-0033,V1-ENT-0114,entity_layer,author,fact,B03-FCT-0004,high,batch_retained_candidate,
V1-FCT-0170,A04-MAT-0170,V1-CARD-0033,V1-ENT-0114,one_sentence_summary,秘鲁小说家，2010 年诺贝尔文学奖得主，曾为 1990 年秘鲁总统选举候选人，生前大部分时间居于马德里,fact,B03-FCT-0005,high,batch_retained_candidate,Nobel facts 综合
V1-FCT-0171,A04-MAT-0171,V1-CARD-0033,V1-ENT-0114,award,诺贝尔文学奖（2010）,fact,B03-FCT-0006,high,batch_retained_candidate,NobelPrize.org
V1-FCT-0172,A04-MAT-0172,V1-CARD-0033,V1-ENT-0114,research_note,获奖理由：对权力结构的绘图与个体抵抗、反叛和失败的尖锐形象,research_note,B03-FCT-0007,high,batch_retained_candidate,NobelPrize.org 原文
V1-FCT-0173,A04-MAT-0173,V1-CARD-0033,V1-ENT-0114,personal_note,Nobel facts 页称其“已婚并有三个孩子”（页面为旧版表述，未反映后续婚姻变化，照录）,fact,B03-FCT-0008,medium,batch_retained_candidate,Nobel：is married with three children
V1-FCT-0174,A04-MAT-0174,V1-CARD-0037,V1-ENT-0115,birth_year,1904,fact,B03-FCT-0009,high,batch_retained_candidate,Nobel：Born 12 July 1904；CVC 同
V1-FCT-0175,A04-MAT-0175,V1-CARD-0037,V1-ENT-0115,death_year,1973,fact,B03-FCT-0010,high,batch_retained_candidate,Nobel：Died 23 September 1973；CVC 同
V1-FCT-0176,A04-MAT-0176,V1-CARD-0037,V1-ENT-0115,country_or_region,智利,fact,B03-FCT-0011,high,batch_retained_candidate,Nobel：Born/Died/Residence 智利
V1-FCT-0177,A04-MAT-0177,V1-CARD-0037,V1-ENT-0115,original_name,Neftalí Ricardo Reyes Basoalto,fact,B03-FCT-0012,high,batch_retained_candidate,CVC：原名，1920 年首用笔名 Pablo Neruda、1946 年正式采用
V1-FCT-0178,A04-MAT-0178,V1-CARD-0037,V1-ENT-0115,entity_layer,author,fact,B03-FCT-0013,high,batch_retained_candidate,
V1-FCT-0179,A04-MAT-0179,V1-CARD-0037,V1-ENT-0115,one_sentence_summary,智利诗人，1971 年诺贝尔文学奖得主，曾任外交官与智利共产党参议员,fact,B03-FCT-0014,high,batch_retained_candidate,Nobel facts 综合
V1-FCT-0180,A04-MAT-0180,V1-CARD-0037,V1-ENT-0115,award,诺贝尔文学奖（1971）,fact,B03-FCT-0015,high,batch_retained_candidate,NobelPrize.org
V1-FCT-0181,A04-MAT-0181,V1-CARD-0037,V1-ENT-0115,research_note,获奖理由：以元素性力量的诗使一个大陆的命运与梦想复活,research_note,B03-FCT-0016,high,batch_retained_candidate,NobelPrize.org 原文
V1-FCT-0182,A04-MAT-0182,V1-CARD-0037,V1-ENT-0115,career_note,1927 年起任外交官（缅甸、新加坡、爪哇、中国、阿根廷、西班牙等地）；1934-1936 居西班牙,fact,B03-FCT-0017,high,batch_retained_candidate,CVC 传记
V1-FCT-0183,A04-MAT-0183,V1-CARD-0037,V1-ENT-0115,political_note,1945 年当选智利共产党参议员并获国家文学奖,fact,B03-FCT-0018,high,batch_retained_candidate,CVC 传记；Nobel facts 亦载共产党参议员
V1-FCT-0184,A04-MAT-0184,V1-CARD-0034,V1-ENT-0116,entity_layer,work,fact,B03-FCT-0019,high,batch_retained_candidate,
V1-FCT-0185,A04-MAT-0185,V1-CARD-0034,V1-ENT-0116,genre_or_form,长篇小说,fact,B03-FCT-0020,high,batch_retained_candidate,Ángulo Recto：“la novela”
V1-FCT-0186,A04-MAT-0186,V1-CARD-0034,V1-ENT-0116,one_sentence_summary,以利马为背景的小说；论文从中提取寓言与象征元素作 20 世纪中叶利马城市问题的阐释（困闭与逃避）,fact,B03-FCT-0021,high,batch_retained_candidate,
V1-FCT-0187,A04-MAT-0187,V1-CARD-0034,V1-ENT-0116,key_place,利马,fact,B03-FCT-0022,high,batch_retained_candidate,
V1-FCT-0188,A04-MAT-0188,V1-CARD-0035,V1-ENT-0117,entity_layer,work,fact,B03-FCT-0023,high,batch_retained_candidate,
V1-FCT-0189,A04-MAT-0189,V1-CARD-0035,V1-ENT-0117,first_publication_year,1969,fact,B03-FCT-0024,high,batch_retained_candidate,Catedral Tomada 标题标注 (1969)
V1-FCT-0190,A04-MAT-0190,V1-CARD-0035,V1-ENT-0117,genre_or_form,长篇小说,fact,B03-FCT-0025,high,batch_retained_candidate,Catedral Tomada：“novela del período”
V1-FCT-0191,A04-MAT-0191,V1-CARD-0035,V1-ENT-0117,one_sentence_summary,论文以该小说为对象讨论文学爆炸中知识分子的角色：作家进入公共领域及其失败的表征,fact,B03-FCT-0026,high,batch_retained_candidate,
V1-FCT-0192,A04-MAT-0192,V1-CARD-0036,V1-ENT-0118,entity_layer,work,fact,B03-FCT-0027,high,batch_retained_candidate,
V1-FCT-0193,A04-MAT-0193,V1-CARD-0036,V1-ENT-0118,first_publication_year,1981,fact,B03-FCT-0028,high,batch_retained_candidate,Letral：“publicada en 1981”
V1-FCT-0194,A04-MAT-0194,V1-CARD-0036,V1-ENT-0118,genre_or_form,长篇小说,fact,B03-FCT-0029,high,batch_retained_candidate,Letral：“La sexta novela de Vargas Llosa”
V1-FCT-0195,A04-MAT-0195,V1-CARD-0036,V1-ENT-0118,one_sentence_summary,1981 年出版；论文认为 Consejero 人物与整部小说瓦解殖民视角对拉美的解读，成为拉美去殖民思想在文学话语上的先例,fact,B03-FCT-0030,high,batch_retained_candidate,
V1-FCT-0196,A04-MAT-0196,V1-CARD-0036,V1-ENT-0118,key_character,劝世者（el Consejero）,fact,B03-FCT-0031,high,batch_retained_candidate,
V1-FCT-0197,A04-MAT-0197,V1-CARD-0036,V1-ENT-0118,research_note,论文标题“Canudos o la redención de los malditos”直接关联小说与卡努杜斯（Canudos）；关系词表无“基于事件”词，仅记录于此,research_note,B03-FCT-0032,medium,batch_retained_candidate,
V1-FCT-0198,A04-MAT-0198,V1-CARD-0038,V1-ENT-0119,entity_layer,collection,fact,B03-FCT-0033,high,batch_retained_candidate,Kadhim：“los dos poemarios”
V1-FCT-0199,A04-MAT-0199,V1-CARD-0038,V1-ENT-0119,first_publication_year,1924,fact,B03-FCT-0034,high,batch_retained_candidate,CVC：1923 年首部诗集后次年出版
V1-FCT-0200,A04-MAT-0200,V1-CARD-0038,V1-ENT-0119,genre_or_form,诗集,fact,B03-FCT-0035,high,batch_retained_candidate,Kadhim：“poemario”
V1-FCT-0201,A04-MAT-0201,V1-CARD-0038,V1-ENT-0119,one_sentence_summary,聂鲁达早期情诗集；比较研究以“爱情体验”的形成切入（与 Nizar Qabbani《一百封情书》对比）,fact,B03-FCT-0036,high,batch_retained_candidate,
V1-FCT-0202,A04-MAT-0202,V1-CARD-0038,V1-ENT-0119,research_note,CVC：该诗集使其进入国际视野，获得近乎鲁文·达里奥的名声,research_note,B03-FCT-0037,high,batch_retained_candidate,R1：Araya 信息拆至 FCT-0059（REVIEW §3.3）
V1-FCT-0203,A04-MAT-0203,V1-CARD-0039,V1-ENT-0120,entity_layer,collection,fact,B03-FCT-0038,high,batch_retained_candidate,诗集
V1-FCT-0204,A04-MAT-0204,V1-CARD-0039,V1-ENT-0120,genre_or_form,诗集,fact,B03-FCT-0039,high,batch_retained_candidate,Atenea 专论该诗集
V1-FCT-0205,A04-MAT-0205,V1-CARD-0039,V1-ENT-0120,research_note,Concha 1972 年《Atenea》专论解读该诗集；分卷构成与各卷出版年来源未直接列明，待补（ISSUES）,research_note,B03-FCT-0040,medium,batch_retained_candidate,
V1-FCT-0206,A04-MAT-0206,V1-CARD-0040,V1-ENT-0121,entity_layer,collection,fact,B03-FCT-0041,high,batch_retained_candidate,诗集
V1-FCT-0207,A04-MAT-0207,V1-CARD-0040,V1-ENT-0121,first_publication_year,1950,fact,B03-FCT-0042,high,batch_retained_candidate,Persée：1950 年秋墨西哥 Océano 出版
V1-FCT-0208,A04-MAT-0208,V1-CARD-0040,V1-ENT-0121,genre_or_form,史诗诗集,fact,B03-FCT-0043,high,batch_retained_candidate,Nobel：“an epic poem about the whole South American continent”；CVC：“la epopeya”
V1-FCT-0209,A04-MAT-0209,V1-CARD-0040,V1-ENT-0121,one_sentence_summary,关于整个南美大陆的美洲史诗，从美洲最早的世界的浑朴宇宙起源开始（CVC/Nobel）,fact,B03-FCT-0044,high,batch_retained_candidate,CVC：la epopeya que comienza con la telúrica cosmogonía
V1-FCT-0210,A04-MAT-0210,V1-CARD-0040,V1-ENT-0121,research_note,Persée：1950 年 Océano 版由 Diego Rivera 与 David A. Siqueiros 绘制插图,research_note,B03-FCT-0045,high,batch_retained_candidate,
V1-FCT-0211,A04-MAT-0211,V1-CARD-0038,V1-ENT-0119,research_note,"Araya 论文（Persée 1982, Bulletin Hispanique）载该诗集创作过程中曾有两个先前标题",research_note,B03-FCT-0059,high,batch_retained_candidate,R1：新增独立事实，仅由 SRC-0010 支持（REVIEW §3.3）
V1-FCT-0212,A04-MAT-0212,V1-CARD-0021,V1-ENT-0072,birth_year,1927,fact,A01-FCT-0001,high,candidate_for_staging_review,A01 R1 已通过的 high/none 事实候选
V1-FCT-0213,A04-MAT-0213,V1-CARD-0021,V1-ENT-0072,death_year,2014,fact,A01-FCT-0002,high,candidate_for_staging_review,A01 R1 已通过的 high/none 事实候选
V1-FCT-0214,A04-MAT-0214,V1-CARD-0021,V1-ENT-0072,language,es,fact,A01-FCT-0003,high,candidate_for_staging_review,A01 R1 已通过的 high/none 事实候选
V1-FCT-0215,A04-MAT-0215,V1-CARD-0022,V1-ENT-0075,first_publication_year,1967,fact,A01-FCT-0004,high,candidate_for_staging_review,A01 R1 已通过的 high/none 事实候选
V1-FCT-0216,A04-MAT-0216,V1-CARD-0022,V1-ENT-0075,setting_place,马孔多,fact,A01-FCT-0005,high,candidate_for_staging_review,A01 R1 已通过的 high/none 事实候选
V1-FCT-0217,A04-MAT-0217,V1-CARD-0034,V1-ENT-0116,first_publication_year,1963,fact,A01-FCT-0006,high,candidate_for_staging_review,A01 R1 已通过的 high/none 事实候选
V1-FCT-0218,A04-MAT-0218,V1-CARD-0031,V1-ENT-0080,first_publication_year,1953,hold_note,A01-FCT-0007,medium,hold,仅参考文献书目支持 1953，等待权威书目交叉
V1-FCT-0219,A04-MAT-0219,V1-CARD-0025,V1-ENT-0073,birth_year,1914,fact,A01-FCT-0008,high,candidate_for_staging_review,A01 R1 已通过的 high/none 事实候选
V1-FCT-0220,A04-MAT-0220,V1-CARD-0025,V1-ENT-0073,death_year,1984,fact,A01-FCT-0009,high,candidate_for_staging_review,A01 R1 已通过的 high/none 事实候选
V1-FCT-0221,A04-MAT-0221,V1-CARD-0036,V1-ENT-0139,event_year_range,1896-1897,context_fact,A01-FCT-0010,high,candidate_for_staging_review,A01 R1 已通过的 high/none 事实候选
V1-FCT-0222,A04-MAT-0222,V1-CARD-0036,V1-ENT-0141,research_note,论文同时讨论小说人物 el Consejero（B03-ENT-0028，character），并说明被小说虚构化的卡努杜斯历史运动由 Antônio Conselheiro 领导；历史人物与文学人物不作同一实体或别名合并（R1，REVIEW §2.1）,research_note_only,A01-FCT-0011,medium,research_note_only,人物原型/历史对应建模说明；不得准入别名或实体合并
V1-FCT-0223,A04-MAT-0223,V1-CARD-0023,V1-ENT-0076,first_periodical_publication_year,1958,fact,GAP-01,medium,candidate_for_staging_review,拆分杂志首次刊载字段
V1-FCT-0224,A04-MAT-0224,V1-CARD-0023,V1-ENT-0076,first_book_edition_year,1961,fact,GAP-01,medium,candidate_for_staging_review,拆分首个书版本字段
V1-FCT-0225,A04-MAT-0225,V1-CARD-0026,V1-ENT-0078,first_publication_year,1963,fact,GAP-02,high,candidate_for_staging_review,Persée 书目脚注直接载年份
V1-FCT-0226,A04-MAT-0226,V1-CARD-0027,V1-ENT-0082,first_publication_year,1951,fact,GAP-03,medium,candidate_for_staging_review,BnF 稳定书目记录载 Bestiario 1951
V1-FCT-0227,A04-MAT-0227,V1-CARD-0028,V1-ENT-0083,first_publication_year,1956,fact,GAP-04,medium,candidate_for_staging_review,BnF 稳定书目记录载 J. Pablos 1956
V1-FCT-0228,A04-MAT-0228,V1-CARD-0030,V1-ENT-0079,first_publication_year,1949,fact,GAP-05,high,candidate_for_staging_review,Persée 书目脚注载原版年 1949
V1-FCT-0229,A04-MAT-0229,V1-CARD-0029,V1-ENT-0074,birth_year,1904,fact,GAP-06,medium,candidate_for_staging_review,将生卒年拆为原子字段
V1-FCT-0230,A04-MAT-0230,V1-CARD-0029,V1-ENT-0074,death_year,1980,fact,GAP-06,medium,candidate_for_staging_review,将生卒年拆为原子字段
V1-FCT-0231,A04-MAT-0231,V1-CARD-0025,V1-ENT-0073,nationality_history,阿根廷；1981年入法国籍,fact,GAP-07,medium,candidate_for_staging_review,保留 BnF 权威记录中的双重国别信息
V1-FCT-0232,A04-MAT-0232,V1-CARD-0039,V1-ENT-0120,bibliographic_scope_note,"Residencia en la tierra 1925-1931；Tercera residencia, 1935-1945",fact,GAP-08,medium,candidate_for_staging_review,只记录 CVC 明示题名，不推断完整分卷结构
V1-FCT-0233,A04-MAT-0233,V1-CARD-0010,V1-ENT-0065,event_year_range,1926-1929,context_fact,GAP-09,medium,candidate_for_staging_review,BnF 主题标目直接载年份范围
V1-FCT-0234,A04-MAT-0234,V1-CARD-0040,V1-ENT-0121,political_theme_hold,政治承诺与美洲历史关注（作品级，单来源 SRC-0059）,hold_note,A01-PP-0001,medium,hold,A03 维持 hold；A02 未顺带取得第二独立来源
V1-FCT-0235,A04-MAT-0235,V1-CARD-0039,V1-ENT-0120,political_theme_gap,社会与政治（作品级）——缺口：无合格开放来源,gap_note,A01-PP-0005,,gap,A03 维持 gap；RCLL 经 JSTOR 付费、RCL 经 SciELO 拦截
V1-FCT-0236,A04-MAT-0236,V1-CARD-0037,V1-ENT-0115,author_level_political_note,『聂鲁达：诗歌与政治』为作者级主题；不得下推到具体作品,author_level_note,A01-PP-0002,medium,not_work_level,A03 维持作者级×1，不下推作品
V1-FCT-0237,A04-MAT-0237,V1-CARD-0023,V1-ENT-0076,first_publication_year_gap,泛化字段 first_publication_year 保持空缺/冲突，不回填 1961（A02 R1 REVIEW §3.2；A03 裁决）,gap_note,GAP-01,medium,gap,双字段建模 first_periodical_publication_year=1958 / first_book_edition_year=1961
V1-FCT-0238,A04-MAT-0238,V1-CARD-0036,V1-ENT-0118,based_on_event_pending,《世界末日之战》与卡努杜斯战争：直接证据 A01-EV-0001（SRC-0046 正文 ficcionaliza）、间接 A01-EV-0002（SRC-0063）；BASED_ON_EVENT 未入 Schema 0.2，N3 用户节点前不生成正式关系,pending_n3_note,A01-EV-0001;A01-EV-0002;A01-EV-0003,high,pending_n3,V1-S4-A03-PROP-001
V1-FCT-0239,V2-N4-R04,V1-CARD-0022,V1-ENT-0075,story_premise,布恩迪亚—伊瓜兰家族在马孔多延续数代；家族的奇迹、执念、战争、发现与孤独同时组织起这座虚构城镇的历史。,publisher_paraphrase,SRC-0075,high,batch_retained_candidate,低剧透公众导读基础；不替代主题关系
V1-FCT-0240,V2-N4-R04,V1-CARD-0022,V1-ENT-0075,key_character,布恩迪亚—伊瓜兰家族,publisher_paraphrase,SRC-0075,high,batch_retained_candidate,家族级人物入口
V1-FCT-0241,V2-N4-R04,V1-CARD-0025,V1-ENT-0078,story_premise,阿根廷作家奥拉西奥·奥利维拉在巴黎与拉玛伽及朋友们生活；一次失去打断这段生活，他随后返回布宜诺斯艾利斯。,publisher_paraphrase,SRC-0076,high,batch_retained_candidate,低剧透公众导读基础
V1-FCT-0242,V2-N4-R04,V1-CARD-0025,V1-ENT-0078,key_character,奥拉西奥·奥利维拉、拉玛伽,publisher_paraphrase,SRC-0076,high,batch_retained_candidate,主要人物
V1-FCT-0243,V2-N4-R04,V1-CARD-0025,V1-ENT-0078,setting_place,巴黎、布宜诺斯艾利斯,publisher_paraphrase,SRC-0076,high,batch_retained_candidate,文本情境；暂不自动新增地图关系
V1-FCT-0244,V2-N4-R04,V1-CARD-0027,V1-ENT-0080,story_premise,一位在纽约从事商业广告工作的作曲家接受赴南美寻找原住民乐器的任务，也重新面对被搁置的创作愿望。,publisher_paraphrase,SRC-0077,high,batch_retained_candidate,低剧透公众导读基础
V1-FCT-0245,V2-N4-R04,V1-CARD-0027,V1-ENT-0080,setting_place,纽约与南美洲内陆,publisher_paraphrase,SRC-0077,high,batch_retained_candidate,空间基础；不生成精确地图点
V1-FCT-0246,V2-N4-R04,V1-CARD-0032,V1-ENT-0117,story_premise,圣地亚哥·萨瓦拉与安布罗西奥在名为“大教堂”的酒吧交谈，话题不断打开奥德里亚独裁时期的私人记忆与社会关系。,publisher_paraphrase,SRC-0078,high,batch_retained_candidate,低剧透公众导读基础
V1-FCT-0247,V2-N4-R04,V1-CARD-0032,V1-ENT-0117,key_character,圣地亚哥·萨瓦拉、安布罗西奥,publisher_paraphrase,SRC-0078,high,batch_retained_candidate,主要人物
V1-FCT-0248,V2-N4-R04,V1-CARD-0032,V1-ENT-0117,historical_context,秘鲁曼努埃尔·奥德里亚独裁时期,publisher_paraphrase,SRC-0078,high,batch_retained_candidate,背景说明；不自动新建事件关系
V1-FCT-0249,V2-N4-R04,V1-CARD-0024,V1-ENT-0077,story_premise,叙述者在二十多年后重返小镇，重新调查所有人都预先知道、却无人阻止的圣地亚哥·纳萨尔之死。,publisher_paraphrase,SRC-0080,high,batch_retained_candidate,低剧透公众导读基础
V1-FCT-0250,V2-N4-R04,V1-CARD-0033,V1-ENT-0118,story_premise,小说围绕十九世纪巴西腹地的卡努杜斯共同体展开，以历史事件写激情、理想与争取自由的斗争。,publisher_paraphrase,SRC-0081,high,batch_retained_candidate,低剧透公众导读基础
